"","ES740463","ES740496","ES740562","ES740637","ES740640","ES740691","ES740706","ES740712","ES740724","ES740772","ES740790","ES740871"
"PDHA1",37.3543167528896,39.1305294211721,37.7124447672948,30.9349042778293,31.239371127677,33.4176756196263,33.9875948992914,29.4957764906751,39.7199994435742,34.2445542512223,31.6930719972583,40.111125889501
"PDHA2",3.8337862447276,4.44146796075909,4.03141079983422,3.14336855735481,3.47275888384928,2.95682401333434,3.39385775307671,3.0678004056611,3.77671891016004,3.14706678678652,2.95896588301055,4.51618364937857
"PDHB",48.7319282173699,53.8752619875612,43.2865215305864,40.3157953279392,32.8526531425232,44.4071517738566,43.4937009132856,37.0394087056226,61.2234665564594,38.5840120735207,36.1256461304316,56.3845058589796
"PDHX",26.5004656333004,22.6450746837591,27.678352758564,25.3396065317086,22.4826243372568,25.7153435773624,24.7088171523515,21.4324174122132,26.4138696983937,25.6055772214969,33.8032149706588,25.6957587637667
"PDIA2",0.075883702576119,0.0504678828112491,0.190281258338123,0.206652584047923,0.186192519138592,0.0975427161188064,0.083298261846534,0.0723995829875986,0.017165766728747,0.175547878983213,0.206841504514245,0.0162053268863243
"PDIA3",201.321871940875,221.321286548008,186.395896263104,194.954880409607,195.631468736839,253.076802358436,212.697286601428,168.683429921099,200.60642948099,178.619617978508,150.050882372706,182.737930847585
"PDIA4",191.67003793397,197.737449574664,156.215974321883,144.731248878983,124.118083611386,181.759003212054,168.902935875312,119.536563030973,215.643481952428,137.255493929711,98.6948259662576,179.186908416842
"PDIA5",10.1901531782713,5.85457222493634,10.7857986070078,7.77636558767293,6.57423438720514,8.7735583885749,4.93458739326865,7.26434665103254,8.36169948444893,8.57907947231569,6.91162444169431,11.8764206671885
"PDIA6",146.374511959442,157.243556250165,126.176041286479,129.369517996622,105.369086131918,158.201044883043,131.676676204916,101.287104978048,156.473037905927,122.057148791512,72.6667242543291,129.35297652353
"PDIK1L",13.153607783428,12.8560512301124,14.8634199029596,18.5100290574762,17.5295356965849,22.0784002000759,13.3768605630698,7.78363788653274,16.1863693907313,7.87154293970565,21.3668483762657,14.1523536282104
"PDK1",7.31509691711212,9.67307319916977,9.32907543827119,8.02375968564263,9.43554926552079,7.78098213625992,7.96084490459248,7.54356835195804,9.41402793468148,9.02245014254894,27.1845640877888,9.1558033716906
"PDK2",25.0280568234113,36.3021910619772,22.2883174773136,22.5974741253524,21.6960890592646,26.7897833848272,30.2821688079569,21.5191384176945,28.5256576151846,21.0376658034415,22.1015224198873,25.2605945970699
"PDK3",18.5869673686968,27.7645399055873,20.7536581617574,22.2419818852131,31.2979524194234,22.0753914261319,22.592337629432,19.5344913931846,25.039950241868,18.8102280417975,22.1063155452332,17.5809774799705
"PDK4",51.3340723108578,20.4508877955463,15.5150078514124,93.2601848259919,30.2247969905386,26.965598005977,29.030599136989,13.1460689986223,42.4371601525359,12.1224361185535,12.6775189306829,44.0339530123697
"PDLIM1",49.961836590998,112.136780216728,35.7837107227342,25.4979367755256,51.4721847818822,36.7851058704823,36.9666240512221,71.4200592177664,68.4752069838192,43.9076574717004,36.989655209422,48.1128078060157
"PDLIM2",33.9646399121377,39.880578152966,33.8163281144595,31.386066466407,25.754347243385,38.3498086004976,32.7201530093728,29.7654684965617,33.1990750689942,31.7528028266503,23.5579583615774,34.9539534604425
"PDLIM4",0.0669703027155834,0.0712637738970338,0.0134344456471122,0.0810572883435351,0.0730320444854739,0.096415446333537,0.0588111504543259,0.0766745188949813,0,0.137713594150252,0.0973576684757082,0.0457658489647251
"PDLIM5",28.4540004216624,19.1960622024139,23.3643423110209,21.8792434716225,18.9622296896206,19.8556651189153,19.8305220109973,22.2756738951283,22.1020406702781,23.4586911875519,13.4055261861889,22.4272138268642
"PDLIM7",24.7949438553143,16.6823894161149,22.2726738742184,22.3331093486127,22.4837078568065,23.3992027820859,15.1620036791752,32.344033171504,31.0928241950437,27.8091776041188,13.6429971709101,27.7004966376536
"PDP1",50.5258309269874,27.1845737070015,54.4894762613007,57.9563719484593,80.4901149221438,58.0369274350375,38.5704545153123,53.5285102407532,55.484989889147,58.4242526360204,72.0210996620095,42.144977330899
"PDP2",2.48885612351849,3.68140935348453,2.79157314271624,3.49360958224814,4.20634172147207,2.50097861806008,4.34745948405198,2.2612729643994,2.92483769419713,2.3519118202619,5.73000345370891,3.03907381891403
"PDPK1",28.1588069551083,27.5367033392311,34.2839566760005,30.7739555766328,34.256131937949,28.2131904856811,29.4677430492281,25.8458880478408,32.4938666248193,29.4916432300216,27.3686450716338,29.6795148265573
"PDPR",35.4813659402262,32.5923662431885,38.8148603252081,71.0742077246222,53.6567977644273,19.5278683516081,34.7339723987369,20.3632148728824,35.8129715813488,28.8611425960947,64.5662816795276,24.595999455531
"PDRG1",30.6925342217228,48.0043177397322,30.3285184789698,31.560576792777,35.1961686248853,43.7994209013638,36.9749789935709,25.0231752360663,34.3423749943753,23.3558314973017,37.9703364287577,36.8276114540348
"PDS5A",71.3795782777514,95.5595631649575,79.9235856013575,92.5740585088231,86.4636655641272,83.8608907190367,93.6158340987058,64.8125528105114,89.1034891807281,84.1007700202694,101.930874233401,77.3900496618327
"PDS5B",23.0607217294625,18.6080254328479,26.1953586675967,29.5933994544688,32.7566425094526,18.8814176019314,25.042083993003,22.0448796823656,19.3295827638418,25.0927901261583,36.6504888358289,19.8967496895384
"PDSS1",9.80093751442882,6.8132433241336,12.2769905536598,9.71546810774691,10.6155149884718,8.09487268173405,6.01214893253345,7.1295612346852,10.2728275251463,8.23032733482799,10.7451380401662,8.90251026208882
"PDSS2",20.2628839028602,20.3042550877276,21.756315525537,22.1158144329883,22.4154920317491,18.0447407537852,22.6108999797737,20.2821310734463,22.0448196177345,21.3008440288299,24.5999604093105,20.7374621014003
"PDXDC1",26.600898879494,25.3514173360281,32.2063223105899,27.6841357046013,34.3423868099909,25.0693860916227,23.4006239609132,23.6161823159789,28.0589032577349,29.6398363692802,35.1856424982488,26.19247868895
"PDXDC2P",4.46598155741205,4.12699387167689,9.13178526808971,9.23657232904294,12.1499044516873,3.25506565754071,5.33238115825115,4.85895612828665,4.16863701337666,7.71741996050142,22.742360534599,6.10388274049738
"PDXK",30.8492031663917,26.8521250940643,40.5216974344498,30.924832117529,29.8474486035917,28.7133198342476,23.2896821391573,33.2210397457254,34.7254756991135,31.7401660571658,29.7538054570116,34.531647006305
"PDXP",34.2429939851655,36.8221454886636,35.6776410135072,36.7657700152832,29.6641790138858,51.3363997153818,41.5800368094723,27.2011635968618,44.4229179332338,27.4144484537848,23.515247293056,34.9697578381511
"PDZD11",25.9071092599279,38.9854925025864,21.9152483849028,19.4939736581209,17.6320098853108,22.5006570687855,33.2010690159484,14.4434237981477,26.1815457202932,17.2337466950594,16.8270324439346,26.583079900712
"PDZD2",0.428932128385136,0.375634207775123,0.550474765046305,0.496584581790382,0.659507525047199,0.273967483031844,0.397730627975185,0.327898902701842,0.245888126451375,0.832723537324771,1.33296703715865,0.298128346328009
"PDZD3",0.133009635976119,0.132690837953172,0.322409143341448,0.0939095388182822,0.132961449372378,0.113982499734336,0.17034026579853,0.0634513199217156,0.0902649306635236,0.102567300080079,0.187990780632173,0.0852145278966265
"PDZD4",55.5033083905752,156.076595378849,30.9815059389269,85.0136010383975,113.99986193527,81.8661882690501,147.31772528541,44.6108017896737,82.2030725657065,32.5320877391827,57.67458412412,72.5870823638268
"PDZD7",0.411211048676649,0.461503638455125,0.29000454731872,0.264407352143447,0.469451574896341,0.436078881367736,0.289171896888929,0.214555868093361,0.29068959713328,0.330308204085011,0.669406475345371,0.257959741462828
"PDZD8",22.1307110060483,23.3960582431949,28.9590000981387,37.3261458933632,45.7702806501641,32.9172436871305,35.671766336699,28.2157794332012,27.1841429973445,27.503221553839,28.9693321464645,22.3757509574732
"PDZD9",0.729720840703936,0.126603798765093,0.445517166119416,0.729612597082355,1.10715923954164,0.456765472757385,0.452751285593689,0.605405637846935,0.430620655259667,0.260965715885624,1.30681613389769,0.487832458130725
"PDZK1",0.22235760750833,0.409522449069991,0.257340056639542,0.331236686689001,0.317094535730115,0.299015622992586,0.375513938485585,0.163190995524466,0.12381501421122,0.316552465650374,0.518030470535228,0.277607704612339
"PDZK1IP1",12.7850241803929,50.2678464757427,6.18863845300425,5.31368502982216,7.21373764048469,21.6275257186477,8.98712519631514,11.5470753084948,24.0763923088909,8.41778677887988,5.21073446725785,6.03073874016882
"PDZRN3",0.0207292668545613,0,0.0900976643976633,0.00836320026662244,0.0226055531733666,0.0426334282277214,0.00758490444245195,0,0,0.0497307813767216,0.00837084585064255,0.0177073355193783
"PDZRN4",0.00870668919130758,0,0,0.0210762259592755,0.00949476538938817,0.00895342829399225,0,0,0.0236346394122403,0.00895194894650757,0.0632864811294269,0
"PEA15",356.331795825759,186.075723221456,291.945883264473,271.796904636628,214.382936587678,313.036273366302,214.398752208211,305.974079973443,282.3201901855,324.554940496815,96.4722351885957,297.421672278416
"PEAK1",6.0986944809029,3.60226825858897,6.47773927554318,8.09272695571713,7.71229985989347,5.38409656819657,5.18316063422081,6.6939078547912,5.52314080925672,6.2704893253679,6.15371531892433,5.44485581687735
"PEAR1",4.78651891460968,15.8862126174493,2.67745343559,2.60886327101979,7.78782290880277,3.66795890261728,2.84602896741552,11.1607295673333,5.57346681511737,3.05218399068317,1.51470985467747,4.31807198821774
"PEBP1",219.827868890645,405.396569001862,214.870221981661,247.416739922627,285.067223775651,354.817621607785,376.231234595294,190.220770666923,323.286399589603,245.897100397885,361.926607401493,292.920424387855
"PEBP4",0.254196193198805,0.718496315139027,0.127481316447653,0.307665536699896,0.277204476267261,0.294074849314586,0.209275183695337,0.242525045034113,0.402514727847713,0.359365429169463,0.0384933503199211,0.325708862182661
"PECAM1",160.360330157969,62.3708056653314,127.530742012953,117.96450522734,121.583177818894,125.329665934829,78.3300440334519,146.739420553356,160.189693305489,130.402222705545,51.4284536725813,142.094435734579
"PECR",14.4006895706993,23.2860011403461,12.8865422104954,14.3294068528227,11.0001432110749,18.111765711619,21.3149983130622,11.3461654360139,17.9543392791583,12.5273954491425,19.3752472859509,15.1244173855987
"PEF1",89.2077269611949,101.348362699517,80.2132313658201,70.1877575714892,69.2108686216067,78.3531546895109,94.8241108146676,80.5968246614167,93.6170725085485,79.4192748728628,67.2929737350529,95.7956576086525
"PEG10",2.85372183929178,4.8418082482028,2.07995706714908,3.33885985947165,4.55738518581377,1.7542348052625,3.71730168197959,5.5603507507807,2.73137143025978,3.5665720901868,6.08458501424114,1.71722681431444
"PEG3",0.0477642427209086,0.0346543717778544,0.0871059256104089,0.131389309132959,0.0899694382807743,0.0982356697986759,0.0142994354710449,0.0289998534374525,0.058935389096343,0.0446451993728988,0.22619620996162,0.025964354225074
"PELI1",115.726801390541,34.7972289406135,217.206498258514,153.723861443242,277.370063761487,83.4142962644555,84.0560092957197,156.879720396649,86.0443225501446,146.395993598565,212.827532148134,80.6366291361142
"PELI2",50.433731551512,19.3683117258871,49.3448458862489,52.9625698066748,57.1633445817967,43.3554613181,29.7813846047276,58.8261695020694,50.7032404269804,56.1668689693437,38.0061688549346,45.7294068073463
"PELI3",16.1097080240487,14.7884265612539,19.8754444967696,13.7050655592871,13.7856447944997,17.4773292067813,14.9558995102802,20.4006202433632,23.8742847830306,18.4298146328557,11.5316802288641,20.8771831115923
"PELO",9.61730012180052,8.18399472688335,13.2478417810465,8.28091716722503,19.5786363321056,9.69025181229207,9.65150718490609,18.7125674868055,9.7120145899014,20.6544871204499,10.2048328720472,8.57174666873187
"PELP1",32.3253727500583,46.0426851208203,34.8875436129287,34.3865179799426,43.7264825462407,31.4705993714957,44.8575008311294,27.8198342268505,32.7393479116213,34.6484115511762,52.1387074843017,33.7779329538028
"PEMT",24.9088253706111,28.605195977416,28.5707309394691,25.611143583006,28.8308771857269,37.001853932508,25.5559067345166,26.7769857679633,28.920883784593,28.9322409884222,29.7874748889903,28.2507463609291
"PENK",0.112550385513106,0.13307333250702,0.125433046475248,0.0756805519410306,0.0545501143597867,0.257199897690626,0.137275142606759,0.250559759637801,0.0905251283148073,0.0900050904692495,0.0151499477232001,0.138872771795894
"PEPD",70.8625473008349,71.1936681395654,57.6098376875181,63.1994715106496,52.7472921751376,75.3650276937312,61.7382826931993,63.0709686826003,62.5250611076956,57.4861728775605,36.9718011264065,70.7220011614743
"PER1",163.054428570903,39.4687674136845,389.539194013691,167.084120085012,654.83982845859,90.6561390657671,144.924783264157,255.099082789651,43.1462257677121,361.729984826922,436.972092858357,51.6616841320491
"PER2",15.0182482592467,10.4110130824235,21.8863873549431,13.9785063043137,33.7582017375076,12.8095729255428,11.8645355616624,23.0213290415126,9.95871257348193,24.3392445213069,20.5270327777393,13.4457993073987
"PER3",5.65656363986351,10.8192447712758,5.20607079394056,5.24257003126677,5.60882133985817,7.91201380298767,5.92179778039003,3.2680916095943,4.96192606032051,6.14978002165126,5.76765749024312,9.71757759149369
"PERP",5.98190612818245,15.1608501393038,3.73982900797169,7.82722232480917,15.1403465570591,6.36963695174522,21.1854981398108,4.04906481510919,7.25046330241646,5.40238817032876,5.32492874333877,3.94460354679472
"PES1",53.2228543679008,55.712663051448,49.6991276693107,43.0285748489509,43.7447814356001,42.9947780023966,44.0334263665654,38.7459474489845,51.8466825026507,44.3075556294904,51.6156543655289,49.7542411012096
"PET117",12.014414122725,19.3632682261301,12.1984999915321,11.7760253860243,11.976570025348,23.6865240271124,13.7142518837359,9.24758426766966,18.307625776375,9.13201456076434,13.8851969179639,16.4018182347392
"PEX1",9.07045506561938,11.2659020819544,11.0791274805753,13.3889266492484,13.6450172251918,9.24958823698965,11.7924216405769,8.3751667639308,12.2473869186146,9.42612127876371,29.2937440828348,12.6901479292446
"PEX10",10.722515650843,10.7266535840191,11.3060877343274,10.5751384807677,9.25903813105871,14.8210250933644,10.1327203729061,10.0910891002998,11.1737975939798,10.9438356977124,10.2043510392644,11.9857545632454
"PEX11A",1.60525978202651,2.49108578291287,1.18073991298252,1.27908963371391,1.02115887366665,1.65075128281288,2.12921495237175,1.23800775412695,1.62197278156231,1.1415809861851,1.06958344266422,1.66834632418855
"PEX11B",45.3818993842916,64.3709326231863,34.6219739996724,31.3489109849814,25.9295300284904,34.1250069612083,42.3355900566915,25.5360661867481,50.156611839522,28.255102114435,32.1253671450522,60.806650044283
"PEX11G",5.12348121691569,4.34023792176743,7.52178475942909,8.90338287061832,14.1085294424081,6.76980675378944,4.55583037379947,8.00142408825223,4.63596163197073,11.359624543327,18.3084971481147,5.5012820219364
"PEX12",3.68794794519939,4.48154799363892,5.20609522813104,3.25133398902066,10.5095333024894,3.79246080269919,5.68094145793362,3.66341889917249,3.92752742753732,6.38214066703414,9.00909664106489,2.81324474746589
"PEX13",11.3189080913807,19.5141797051107,11.1298631061538,15.6370618589224,14.2219439944821,16.7620176166426,14.2291190254172,8.35449536478553,15.8271622311592,8.9441693847835,14.6861901356367,15.8919471233489
"PEX14",25.1157456305347,30.9249353423067,21.9554718991622,23.2018194163552,29.8502988678962,26.0804205124567,27.3156933152133,22.1129364794981,23.2364295940396,22.5358292394571,32.494715703729,28.3998243141722
"PEX16",44.4422870313945,61.824309899863,43.1247040261931,43.8589630077823,47.8060651104834,52.9261672742079,51.3913027281259,37.2004117654646,50.5623771350074,41.0424234695729,56.2057741238047,51.5741211042985
"PEX19",63.4955097206086,88.1468696243232,58.0756465663699,63.9874220123605,57.7454367772789,83.5013001658252,76.3828647682106,55.7319539574375,85.1018907127287,59.2684125342048,63.3785341928879,78.3282043888591
"PEX2",34.3517840036151,39.7879890948581,35.6284175176667,32.8880233303117,32.2943702985625,42.8573602594382,31.3173636989201,29.9809018962244,41.0630289433533,25.9541735370612,35.524234030151,42.9804273998063
"PEX26",11.5543868286693,14.2936625676006,10.8633065486167,14.2230174499139,11.5271235919486,14.7173617964908,14.3791209091542,8.76055180523838,14.5584096505289,9.38857361330834,15.2794308383878,13.0189707573034
"PEX3",12.1261352295763,19.6982388223254,10.4036916749709,12.0643892157134,10.3632109835621,12.7318129991239,14.2488299541823,9.0667302502837,16.3838326932218,9.97109195688976,15.3802697553001,15.2750838604101
"PEX5",26.4886803642772,36.2000201153536,24.1341958074691,26.7654090553336,23.087103356464,28.3839208376799,27.1254080914656,23.1633679667825,31.5565846715594,27.67193573634,27.7637146934376,28.4440338618756
"PEX5L",0.0290086877862792,0.0220488835416086,0.0457225266713996,0.065205346197571,0.11749911307196,0,0.036392128465973,0.0395382638629031,0.0112493125455681,0.0511300061751288,0.0953872441251268,0.049559549907141
"PEX6",62.8633513175064,88.4043208671225,47.0041825359132,44.303504313425,39.5166381103069,60.4904468182473,52.1003102161812,30.8586872506663,60.0829776321254,31.3415870752636,37.6108361065258,52.2350300243914
"PEX7",6.69446068646148,6.53773004642879,6.47751117046811,6.17485815168261,5.8348940158852,8.65000451459995,8.15445756474358,5.79349575897712,7.69004193574118,6.25614396765949,9.6777634962437,6.62202232379071
"PF4",266.367110217601,600.508131915845,74.3056929391277,63.9612471392416,204.662431645122,118.392074199478,128.366500855349,179.843654938399,217.087923752589,119.218836610588,50.5908691555873,190.222613330554
"PF4V1",4.05349700073161,28.7810931905089,2.06149127472214,2.83312132423769,4.04684024698714,5.98836133261061,17.3595595681061,12.5826187773965,25.9328297598252,7.57226445422968,1.72909228388609,11.3143280389428
"PFAS",10.9603694707718,9.91393242491799,13.1237198533999,10.6555223125662,14.1970908664069,9.12733317660935,10.5489763241637,9.87548884552878,9.81661150379641,11.7341665369367,21.9181886244446,12.1399660747699
"PFDN1",83.8129853042263,94.4142926727223,71.511198341566,62.6263600820573,65.0456374780214,95.7758875526767,81.8327233753288,72.5550806049632,93.2277577032691,71.3792468084245,61.1314470508189,89.4428016707554
"PFDN2",168.446423025708,183.079762255552,152.990666587302,136.993839655023,137.658135931851,164.931318870015,167.95934227658,116.330740577731,176.275894306641,119.885538198754,136.043310275594,174.932145783619
"PFDN4",23.0469209890005,33.4718750111289,23.1896413632725,25.00808478763,23.0894391107724,38.0902571605041,31.4699208390512,21.4547005200358,34.2867429198679,20.2930975684734,33.3745960243667,27.4206031558267
"PFDN5",366.625726429088,572.684708596955,369.129216702457,413.024856607529,341.119549067024,568.753714790183,494.582612663655,365.433220114289,477.863106135493,392.664091403147,493.043465145661,529.585298139542
"PFDN6",29.2752797460965,41.0037106472969,23.9893568546336,24.0799985489202,17.2627374428592,30.0753691134441,26.9479890918087,19.4476361723691,31.7797460282406,22.3312596154033,17.6980119412818,36.4437112854482
"PFKFB1",0.254357410802886,0.312304942710202,0.529873622158171,0.426268614327635,0.704119188304553,0.241445217610684,0.472510158758614,0.504025325660436,0.318675174953233,0.341990876174143,0.758503655750474,0.334272240939309
"PFKFB2",7.04482042656107,3.56525636675058,9.06462815861128,4.1977479476625,9.77356215612845,5.86844433230779,2.98802227074044,6.72136498076005,6.01614915258824,5.69603643969679,5.61558062273283,5.45164650306447
"PFKFB3",177.925252189008,29.4297094410717,269.67935942734,181.27461320103,349.745711688483,79.2014819265806,102.472189278397,178.116378848207,57.6430377414298,168.720289640855,144.088184258004,70.1232961039678
"PFKFB4",30.0551774365808,10.2369063411066,26.3976033734612,21.0679983970212,17.1263241632915,16.9284449445788,9.53081062146154,23.3868435819631,21.3125235121953,17.754076246065,12.1255944453403,24.7124999136605
"PFKL",116.797166798255,92.3907603673745,108.545570760275,101.446708904969,92.2060473018763,121.216427301051,92.5223265079051,96.8483527640426,117.968826009399,113.44205763196,94.2335845819723,111.567281352731
"PFKM",7.75086149818202,7.70113703562845,8.56692127831435,6.94381075187127,9.01421442611979,6.89894888697025,7.67922376549737,7.35589155316299,9.08449521189557,6.50657200994246,9.9075222025809,7.81610245163599
"PFKP",42.7483297225044,60.0955587917805,30.6053517050625,42.5854309083666,42.7747437109667,42.6784623607693,52.7637900304691,24.9803856192576,41.32790726035,31.5196176330674,32.1777361716435,48.5244775994475
"PFN1",3293.98443905103,4230.77923856968,2859.20950384744,2913.66478675456,2764.37190659582,4055.5622157653,3580.13626862824,2788.82899360982,3162.9803662921,2722.25441973818,1999.6569678496,3133.64593061229
"PFN2",3.38528470289969,5.73510543396661,2.24836622146757,2.69927982075359,2.71888712348547,4.93956945599857,9.15205122225476,2.48785970637245,8.07184428047266,2.95149304721316,7.03839857642601,6.59441894568057
"PFN4",0.105717108386419,0.105463725201825,0.185562757352542,0.159942948401231,0.0864644803310264,0,0.0290116687677336,0.02521580491593,0.143486558525153,0.0271737665217351,0.0640356668873453,0.158034751666509
"PGA3",0.0168362729668786,0.0111972798140458,0.0337740737165344,0,0.00918009465709449,0.0346267931322328,0,0.0401581334491641,0.0228513520969309,0.034621071853451,0.0101981787412373,0.0215727987206714
"PGA5",0.183367390807135,0.0203253216797466,0.260553717289219,0.203443281990183,0.0999823421695226,0.267132112759947,0.0167736773675117,0.204106317168929,0.290358696871414,0.3456432622055,0.0555352550544971,0.0913709569253413
"PGAM1",28.7914717763178,24.9239017035038,26.4494245300765,25.5091371193841,21.1441397600048,32.7845216360876,24.3451304245269,26.0355171253427,28.3638749287728,28.3490319238002,15.0726472025337,26.120664602571
"PGAM2",28.279326493367,20.6277974346366,30.2453992494869,47.231897916765,51.6746650819447,22.5141174959124,39.1647129916817,33.1217279805213,29.3028866966555,32.8276631044832,90.3138159593862,28.3127389967204
"PGAM4",0.200799951432192,0.133545782208228,0.402810786881934,0.334176657280915,0.273718917024255,0.154867820053243,0.330630023944704,0.383160869965137,0.408809336863083,0.258070386197544,0.395297097516113,0.23584983437635
"PGAM5",41.5173715370738,56.4088158845497,38.1328649111133,32.5172674977982,33.9564523609728,48.8640236397161,44.7021218229186,30.7324321956207,48.6387482952013,34.0236941066163,34.003352302784,50.2267048602793
"PGAP1",2.25042363874416,1.83935480612164,2.08049987958532,5.00099649251128,4.02011387411668,1.4903848252231,2.70384160518842,1.40814096851266,1.60015454460579,2.63166674679777,5.40826896444935,2.55272821214021
"PGAP2",15.1062492508475,17.4406966691503,16.2784099810852,15.4260889807393,19.0733494696172,18.5987841067455,16.5696920470694,12.4880575488941,18.1490530152897,14.7540115846436,24.0767013569527,15.7922815213308
"PGAP3",31.4010703270504,40.2086644938095,25.5234310058363,35.1688424086254,35.3425653886928,29.1088596009167,36.0260954523888,26.3807555937191,30.640367111751,22.765031268331,40.667868291572,32.5905736494909
"PGBD1",1.79254440514407,3.2215765993506,2.70378619509279,2.35178047549191,3.74544604556512,2.61726615889981,2.58353589678082,2.18023170020687,2.79821932117358,2.53241972520299,3.5806266123395,2.15072916415454
"PGBD2",9.01592331916714,13.7232830919976,8.14578900731815,10.6311462465673,5.85358137590244,6.85798765273666,10.7641157891392,5.9304796730173,13.0570410220773,6.57015677815987,8.82516198809596,13.973989639083
"PGBD4",0.790056895521838,1.28156631548251,1.08235575609023,1.31386205448492,1.66709907337214,1.53241911181293,1.19159147409205,1.01117134113585,1.48206796992686,1.35385350239459,3.15926420455791,1.8326055491448
"PGBD5",0.335372664729901,0.0300736037930052,0.260791984200399,0.186995571103189,0.460242663359252,0.430127244733469,0.219230488027651,0.463783097523205,0.334147653170194,0.402935516372748,0.0730405936602571,0.19957154454161
"PGC",0.0418952985086919,0,0.126064857376013,0.202831353824376,0.274124426530958,0.129247711550608,0.0459888675281111,0.039971720385252,0.132680780660913,0.0861509042318714,0.101508390473273,0.125257173543085
"PGD",294.654800618557,168.236633082754,273.114520837512,240.796052319227,177.164630636865,223.837899368254,130.72211412505,332.027919664569,293.518480494099,275.841857856728,103.748587456997,282.33598275902
"PGF",0.0730857852171787,0.116656980667767,0.417845054061172,0.0884591427236305,0.231133082759455,0.180376716671248,0.0561588729506353,0.327731606449548,0.046291967752989,0.263005915637228,0.141664018406877,0.131105673548284
"PGGT1B",11.7327327863781,8.76970310044277,12.9554834433671,12.0387051025199,11.9264135616794,11.9222638284045,10.4744110401292,10.8604263915943,10.9822651049938,10.2829861321652,12.2181311638658,10.6772841486915
"PGK1",362.937094669379,314.535134305874,380.856089475113,325.396941866015,343.599301162433,418.76098082207,280.667005005361,373.621357055943,396.491337507685,376.473667958232,226.697832427831,387.176525431454
"PGK2",7.06983162334176,5.96849446068387,7.50981380540222,5.68358152436847,6.62867761110953,8.04817392035613,3.57962241483798,7.0687996290155,6.96364271194102,7.13486847547625,4.1085614686484,6.37345739390949
"PGLS",134.008160544977,111.435608641379,128.239920056092,122.7861740418,96.6053329475968,131.877037795269,103.063238221031,131.275433729332,144.705310112485,121.504626533644,92.2281020370251,145.871839127975
"PGLYRP1",0.419396791215189,0.398468170783733,0.420661335523771,0.725165062666598,0.522694881097166,0,0.394607867561123,0.171488842754524,0.216851154833211,0.492812375902654,0.943576405087896,0.716513492725276
"PGLYRP2",0.464192356344293,0.399519808698257,0.301265389770484,0.347014938903347,0.1935501965569,0.758139537499141,0.359681197596749,0.403801858253008,0.469437034891592,0.379007136214803,0.512728452845167,0.489821261200028
"PGM1",38.4965077356358,51.5654757062964,42.4007877085049,45.0703693297253,44.6246427792325,56.5030765479107,46.1982539282805,39.0419146378798,52.9750297619883,44.5873719584155,35.5573472092431,46.1804356951186
"PGM2",53.6668861220329,40.510461102817,72.770570359733,43.6760389378013,32.7722014210887,45.886979886794,34.6600284347962,39.0515120277291,61.524983700269,49.2598604964507,24.7928791485357,57.9052248444701
"PGM2L1",7.46268949537441,8.55148448648847,8.96284961559415,12.7681898403508,13.1158799217692,9.00039148243844,12.3540750520673,7.39194630968668,8.85921663401327,10.0418237566218,12.223961827881,7.81064278836658
"PGM3",5.55338204807562,7.42448829837509,6.7763232459221,6.79017489783236,7.77573290989752,4.42160949551141,6.97397375994624,4.20516877154086,5.95398222925312,5.69815133407796,11.4761968267917,5.40764693558282
"PGM5",1.19877362760319,0.380347528534454,0.375056841687774,0.485862472113825,0.737593353407207,0.344942605852754,0.265595546846947,1.96218449791098,1.14441411890848,1.47565811055062,0.199852045671874,0.450942526330156
"PGM5P2",0.107118660959724,0.0854895348226917,0.064464983885461,0.155580867990288,0.186903018089289,0.0881234396935964,0.117585172657102,0.122640505727478,0.213236968919324,0.132163318992075,0.337400047879914,0.091502805348033
"PGP",35.5815419627352,44.4394272166806,44.4698366397234,44.9807695331214,42.0917233871898,51.3278650947325,41.0449552560369,32.8478097894101,51.2779646561178,33.9372345601459,48.5463315998217,46.4276674022904
"PGPEP1",30.3807866323068,36.0449563243226,29.7641243615948,28.2861308814784,29.8471724402777,37.4459485512234,33.31207202231,23.2889567628156,40.1819211987568,25.5677676078077,36.1136984774309,34.6764558603625
"PGPEP1L",0.0260719051874927,0,0.0261505158969909,0,0.0284317744173935,0,0.0286193782250845,0,0,0.0536126555222924,0.0947546822564744,0.0222711191873516
"PGRMC1",128.030635004884,288.025335519144,93.78496196531,84.8381905633546,121.44362051622,106.881930511959,81.6260459844309,160.388090254802,122.748488841282,96.4096632226403,64.3763673349325,139.653402995417
"PGRMC2",36.9813630829278,57.1915008640676,35.0878475843498,35.6151041451958,57.548130156335,52.5131691847279,47.9225920406623,32.7725335862934,53.0935161134145,45.254366036197,55.5321497541712,41.4361730988486
"PGS1",30.4262741749512,41.5754977357757,33.5714977171485,31.9540586996898,27.7111992567439,28.3908006955918,31.8894335866635,24.2124073169918,37.7376315457579,28.5326966073105,35.132830608421,39.702448538269
"PHACTR1",7.40260831192002,0.815685364524573,23.922328122108,6.8214064072293,17.9047172707161,2.37230331931372,2.8368573864148,18.4264695134109,1.46977723177333,23.6290409262073,4.93500584352789,1.48732018826268
"PHACTR2",31.5874836285943,39.0045240961257,28.2331817521456,42.7054512271846,48.8961874675966,41.6856688351737,49.8037739761592,25.4748937168859,36.8985068634276,32.0731549836952,32.2186152689518,32.3998194201045
